Generation: ,0,#,#,#,fitness
5,7,8,22,49,0.4742795611753633
5,7,8,33,49,0.4523423226721025
5,7,22,24,33,0.4486323559983693
5,7,8,33,46,0.18413385869161072
1,22,26,30,32,0.02941223719410183
5,7,29,48,49,0.021864159228389458
12,20,24,30,34,0.01110120481091553
6,21,25,37,45,0.002331446610659904
5,9,26,40,48,0.00227119482932398
24,28,33,34,47,0.0020014133362379408
7,24,27,30,48,0.0014473391745709178
19,20,31,37,41,0.0012696748730235536
8,20,24,46,47,0.000825370882109406
4,14,19,29,49,0.0005724659080960986
7,13,17,21,50,0.00013360926738878822
12,30,32,36,43,8.484464895320236e-05
19,20,31,36,41,1.8454001551823015e-05
20,31,36,37,41,9.320480330235558e-06
Generation: ,35,#,#,#,fitness
7,8,16,22,49,0.6199420492218803
5,7,8,22,33,0.4954422761587451
5,7,8,22,49,0.4742795611753633
5,7,8,33,49,0.4523423226721025
7,12,14,16,24,0.062316486068717876
5,7,8,14,49,0.05184353789788924
5,7,15,22,49,0.04776405079131953
7,18,22,24,42,0.03364266770540282
3,19,26,34,45,0.02217608235667375
5,16,29,30,34,0.019754607863611096
7,29,35,37,49,0.011182584568002365
12,20,24,30,34,0.01110120481091553
5,22,34,48,50,0.0078066482946024425
1,23,25,29,50,0.0057030170376552915
6,16,23,26,28,0.003113693323238491
5,17,22,23,49,0.0014093880213492285
19,20,31,37,41,0.0012696748730235536
8,20,24,46,47,0.000825370882109406
3,23,26,36,43,6.345967228904697e-05
19,20,31,36,41,1.8454001551823015e-05
Generation: ,36,#,#,#,fitness
7,8,16,22,49,0.6199420492218803
5,7,8,22,33,0.4954422761587451
5,7,8,22,49,0.4742795611753633
5,7,8,33,49,0.4523423226721025
5,7,15,22,49,0.04776405079131953
9,12,26,29,34,0.03805275437415174
7,18,22,24,42,0.03364266770540282
3,19,34,39,45,0.03297300370740463
3,19,26,34,45,0.02217608235667375
19,26,34,35,45,0.012337771753514562
9,19,35,38,49,0.009175625624220536
5,15,22,48,49,0.006548249235089951
6,16,26,28,44,0.004069763714512449
6,16,23,26,28,0.003113693323238491
6,9,23,28,35,0.0029223663281226393
8,16,22,36,49,0.0012814278024825183
10,37,39,44,49,0.00033694288434316105
7,17,19,40,45,9.020227766745691e-05
3,6,17,19,45,7.00841054017144e-05
4,9,10,27,37,9.680838801054011e-06
Generation: ,37,#,#,#,fitness
7,8,16,22,49,0.6199420492218803
5,7,8,22,33,0.4954422761587451
5,7,8,22,49,0.4742795611753633
5,7,8,33,49,0.4523423226721025
5,7,22,28,49,0.10539712501761903
3,7,8,30,49,0.0597888180495794
7,8,16,38,39,0.0455551145310341
5,6,22,23,44,0.02887745236115973
9,12,23,28,35,0.01939364030296485
1,35,38,39,49,0.017695908028280406
9,19,35,38,49,0.009175625624220536
5,15,22,48,49,0.006548249235089951
1,12,15,30,34,0.006167845331676168
1,9,28,38,46,0.006008358663310129
1,3,20,26,50,0.0030959835580586957
6,9,23,28,35,0.0029223663281226393
6,23,28,35,43,0.0016064991243863818
4,20,24,25,38,0.0005999493751703061
3,6,17,19,45,7.00841054017144e-05
2,3,4,30,36,2.300743155949084e-06
Generation: ,38,#,#,#,fitness
7,8,16,22,49,0.6199420492218803
5,7,8,22,33,0.4954422761587451
5,7,8,22,49,0.4742795611753633
5,7,8,33,49,0.4523423226721025
16,22,24,34,46,0.1767542243583243
9,11,31,32,41,0.0614834619871355
3,7,8,30,49,0.0597888180495794
7,8,16,38,39,0.0455551145310341
20,33,41,43,45,0.011102715921741982
3,9,16,20,50,0.008713004853584902
7,8,15,37,49,0.006959704782033756
3,9,13,30,50,0.004240982380248326
1,18,19,22,37,0.004227544060080412
1,3,20,26,50,0.0030959835580586957
1,4,24,38,42,0.0024738861496279773
6,23,28,35,43,0.0016064991243863818
4,9,31,41,47,0.00028920622310191484
6,10,22,32,48,0.0001673957130619354
7,11,36,42,50,3.1212372312408685e-05
10,17,20,23,35,1.4143802472026634e-06
Generation: ,39,#,#,#,fitness
7,8,16,22,49,0.6199420492218803
5,7,8,22,33,0.4954422761587451
5,7,8,22,49,0.4742795611753633
5,7,8,33,49,0.4523423226721025
7,8,21,22,49,0.31205886949670286
16,22,24,34,46,0.1767542243583243
7,8,25,39,49,0.11470511019164929
5,7,22,30,49,0.08373854359979976
7,8,16,38,39,0.0455551145310341
3,7,8,19,41,0.03301133881639426
7,8,23,38,39,0.022803065732983654
8,25,27,28,37,0.0009298446254043987
2,4,15,34,49,0.0006944363612658385
7,17,24,26,45,0.0005778454826917765
6,20,28,30,42,0.00019519636905921233
33,38,39,40,47,0.00017975393482750889
6,10,22,32,48,0.0001673957130619354
6,10,22,31,48,0.00015601559320582153
11,22,36,42,50,3.368832376759538e-05
7,11,36,42,50,3.1212372312408685e-05
Generation: ,40,#,#,#,fitness
7,8,16,22,49,0.6199420492218803
5,7,8,22,33,0.4954422761587451
5,7,8,22,49,0.4742795611753633
5,7,8,33,49,0.4523423226721025
7,8,33,39,49,0.26500553094967055
5,7,8,39,49,0.20243373370241463
5,8,13,22,37,0.040572638943852324
1,5,16,28,43,0.03922722348678108
5,31,37,43,49,0.027438965289072734
7,8,23,38,39,0.022803065732983654
1,16,27,35,37,0.004497396459587584
7,8,15,38,43,0.003570620451468132
6,15,19,24,39,0.0008796524872457774
6,20,28,30,42,0.00019519636905921233
33,38,39,40,47,0.00017975393482750889
6,10,22,32,48,0.0001673957130619354
11,16,28,36,46,5.0837244613194576e-05
18,38,39,40,47,2.8820890938230267e-05
10,18,25,33,47,1.4882279091577417e-05
33,36,38,39,40,1.4667935963657827e-05
Generation: ,41,#,#,#,fitness
1,7,16,22,49,0.6478705893213407
7,8,16,22,49,0.6199420492218803
5,7,8,22,33,0.4954422761587451
5,7,8,22,49,0.4742795611753633
5,7,8,33,49,0.4523423226721025
7,8,16,22,41,0.18663738247815786
5,7,8,18,33,0.07576260042378641
1,33,34,42,43,0.07354675430711433
5,31,37,43,49,0.027438965289072734
7,8,23,38,39,0.022803065732983654
8,23,32,38,39,0.022042498804790808
5,7,9,27,41,0.015705024708411067
1,5,7,15,19,0.011491238730563432
8,26,32,34,47,0.003327697280143845
2,5,20,21,29,0.0028598913723385743
2,28,33,38,44,0.0027788410009010754
21,22,38,39,47,0.0007209696717596434
33,38,39,40,47,0.00017975393482750889
11,16,28,36,46,5.0837244613194576e-05
9,16,17,44,47,4.42107763123463e-05
Generation: ,42,#,#,#,fitness
1,7,16,22,49,0.6478705893213407
7,8,16,22,49,0.6199420492218803
5,7,8,22,33,0.4954422761587451
5,7,8,22,49,0.4742795611753633
5,7,8,33,49,0.4523423226721025
5,7,33,42,49,0.19131137416821456
5,7,8,18,33,0.07576260042378641
7,8,11,18,33,0.04560591639333988
2,13,22,23,32,0.03895976734447112
5,7,8,18,38,0.012486300773878677
1,15,16,22,28,0.011126123792018787
3,19,21,23,26,0.010553760743708885
8,32,34,46,47,0.004308336472016704
8,26,32,34,47,0.003327697280143845
5,10,11,22,44,0.0020966652261759917
4,21,31,43,50,0.0014558983463599869
5,10,39,43,46,0.0004779383459192475
16,17,24,25,30,0.00018134466619571394
33,38,39,40,47,0.00017975393482750889
10,16,17,36,40,1.1200611491966904e-08
Generation: ,43,#,#,#,fitness
1,7,16,22,49,0.6478705893213407
7,8,16,22,49,0.6199420492218803
5,7,8,22,33,0.4954422761587451
5,7,8,22,49,0.4742795611753633
7,8,16,22,45,0.45493444157131796
5,7,33,42,49,0.19131137416821456
16,35,43,45,49,0.07848279575934522
3,11,33,38,49,0.0370200634113221
3,8,12,19,29,0.03514368592672406
2,24,26,44,45,0.014526767952440468
4,13,23,26,44,0.0035208606515714455
8,26,32,34,47,0.003327697280143845
4,21,31,43,50,0.0014558983463599869
20,25,28,46,48,0.000561720379408438
16,17,24,25,30,0.00018134466619571394
7,10,26,27,28,6.222168320068954e-05
12,20,24,36,41,5.7323287950596045e-05
7,30,32,36,40,2.705748000356433e-05
15,17,24,39,48,1.4264690301978528e-05
2,6,20,36,37,9.873413513925985e-07
Generation: ,44,#,#,#,fitness
1,7,16,22,49,0.6478705893213407
7,8,16,22,49,0.6199420492218803
5,7,8,22,33,0.4954422761587451
5,7,8,22,49,0.4742795611753633
7,8,16,22,45,0.45493444157131796
7,12,23,39,49,0.15242840553363712
1,3,21,32,39,0.09515089933370033
1,7,13,20,49,0.06297089439132621
3,11,33,38,49,0.0370200634113221
30,32,41,42,46,0.004235961070013147
4,13,23,26,44,0.0035208606515714455
6,15,29,31,49,0.00241301610211766
4,13,26,27,44,0.0009163642618257691
5,10,35,45,48,0.00023456738388278088
10,14,19,24,39,9.352404164138475e-05
12,20,24,36,41,5.7323287950596045e-05
17,24,27,28,45,4.826083057077563e-05
10,26,33,40,48,4.589705939101897e-05
15,17,27,30,32,5.700378873163666e-06
2,14,15,33,36,2.691832883982878e-06
Generation: ,45,#,#,#,fitness
1,7,16,22,49,0.6478705893213407
7,8,16,22,49,0.6199420492218803
5,7,8,22,33,0.4954422761587451
5,7,8,22,49,0.4742795611753633
1,7,13,42,49,0.12731231224829767
1,7,13,20,49,0.06297089439132621
5,23,26,32,34,0.06111956571374346
7,8,15,22,49,0.052820003005021994
1,7,20,23,44,0.03729908326404045
1,13,26,30,44,0.011237455570226169
4,5,16,26,44,0.009330942513326949
6,7,29,34,35,0.0093072492990152
1,6,8,19,35,0.008483689361311865
7,8,13,14,27,0.005310562759683959
4,13,23,26,44,0.0035208606515714455
4,22,25,28,29,0.001625113206525833
1,16,17,30,49,0.00046286884056759455
17,24,27,28,45,4.826083057077563e-05
10,26,33,40,48,4.589705939101897e-05
6,10,23,27,36,1.666612978025712e-07
Generation: ,46,#,#,#,fitness
1,7,16,22,49,0.6478705893213407
7,8,16,22,49,0.6199420492218803
7,8,16,32,49,0.5552212220626982
5,7,8,22,33,0.4954422761587451
5,7,8,22,49,0.4742795611753633
7,22,32,33,44,0.4709948248748125
5,7,13,22,30,0.05037084425774106
2,7,8,21,31,0.04963028732170642
1,13,26,30,44,0.011237455570226169
5,31,42,43,50,0.009577871285185443
6,12,29,34,35,0.009314128856836685
6,7,29,34,35,0.0093072492990152
4,25,27,44,49,0.002190787068638388
27,28,39,42,44,0.0019226768292061867
4,22,25,28,29,0.001625113206525833
13,18,27,28,44,0.001110237816904159
10,11,23,39,50,0.00011581362939395819
22,25,36,39,41,8.8596246595858e-05
17,24,27,28,45,4.826083057077563e-05
14,17,36,42,46,1.1783788719544326e-07
Generation: ,47,#,#,#,fitness
1,7,16,22,49,0.6478705893213407
7,8,16,22,49,0.6199420492218803
7,8,16,32,49,0.5552212220626982
5,7,8,22,33,0.4954422761587451
1,5,8,22,33,0.4502366952677308
1,14,16,22,49,0.07643655591687828
5,7,8,22,40,0.06509561377982505
24,35,42,45,49,0.05217668524033591
5,7,13,22,30,0.05037084425774106
5,22,30,33,39,0.04029815432705595
6,12,21,34,35,0.015269335829158084
1,13,26,30,44,0.011237455570226169
5,31,42,43,50,0.009577871285185443
6,12,29,34,35,0.009314128856836685
5,11,18,21,27,0.0027756164852935318
8,10,13,33,41,0.001221672754795679
6,15,18,43,46,0.00024164206542768072
7,17,27,31,39,0.00018203271647359442
19,26,36,42,49,4.261963329258237e-05
20,36,41,46,48,4.000546082925801e-06
Generation: ,48,#,#,#,fitness
1,7,16,22,49,0.6478705893213407
7,8,16,22,49,0.6199420492218803
7,8,16,32,49,0.5552212220626982
5,7,8,22,33,0.4954422761587451
5,7,8,33,38,0.07787620793385097
1,7,14,16,22,0.0775665231988784
5,7,8,22,40,0.06509561377982505
11,21,32,34,42,0.0439170057562017
1,24,35,41,44,0.036094634434938946
5,7,22,40,43,0.031724982337753886
5,7,16,28,41,0.030217167475257475
9,33,35,41,42,0.02189229293237358
1,19,21,23,39,0.020463449192178865
2,5,7,8,40,0.011323938659306282
1,13,26,30,44,0.011237455570226169
28,31,35,44,48,0.00405819239398538
8,10,13,33,41,0.001221672754795679
8,16,17,20,49,0.000524774598104369
14,27,30,48,49,0.00021369864190923918
19,26,36,42,49,4.261963329258237e-05
Generation: ,49,#,#,#,fitness
1,7,16,22,49,0.6478705893213407
1,7,12,22,49,0.6307817069483054
7,8,16,22,49,0.6199420492218803
7,8,16,32,49,0.5552212220626982
5,7,8,22,33,0.4954422761587451
1,7,16,43,49,0.25438761255278547
3,8,16,34,39,0.14473629478996186
1,7,14,16,22,0.0775665231988784
1,7,14,16,23,0.03697497322985489
5,7,16,28,41,0.030217167475257475
2,5,7,8,40,0.011323938659306282
13,26,43,49,50,0.00665296038967626
1,22,42,47,49,0.005872119244066066
2,5,8,21,40,0.005858858572880231
14,27,46,48,49,0.0005583330403509618
5,14,15,21,27,0.00036707564240260753
14,27,30,48,49,0.00021369864190923918
1,2,9,36,38,3.008147150831236e-05
10,13,25,31,36,3.8170868870282975e-06
10,11,17,28,35,1.38232781480569e-06
Generation: ,0,#,#,#,fitness,#,#,#,fitness
9,12,13,18,26,0.015250665490516816
2,9,22,27,33,0.014043888748073967
8,26,28,33,41,0.010368926676197886
11,18,22,25,46,0.009828431136136009
5,13,28,30,32,0.00871764547785072
19,32,39,45,48,0.008106725773840548
3,6,13,33,38,0.007094266514787627
8,9,18,23,50,0.004937936999130209
11,13,14,24,48,0.002330431549943572
3,5,17,25,44,0.0005377837952992597
1,28,29,35,47,0.00035495693912993947
3,7,15,19,47,0.00028386248681729986
2,5,15,20,38,0.00026021850906816625
5,17,22,40,46,0.00015081861284295725
1,32,36,37,38,2.856924730043733e-05
4,17,23,28,44,1.8606576663104507e-05
14,27,34,36,49,1.6232068190582195e-05
12,13,17,18,47,8.123066436389716e-06
10,19,25,27,47,3.3027243191469543e-06
17,35,36,37,44,2.5102734587467973e-07
Generation: ,1,#,#,#,fitness,#,#,#,fitness
7,11,12,22,46,0.13374495037493825
9,12,13,18,26,0.015250665490516816
2,9,22,27,33,0.014043888748073967
2,9,22,33,50,0.013949889130177718
8,26,28,33,41,0.010368926676197886
11,18,22,25,46,0.009828431136136009
24,26,28,33,41,0.009389259309850457
8,26,28,31,41,0.00907485359383279
15,23,26,33,39,0.004317262700560297
9,15,16,23,38,0.003950057629693209
9,26,28,41,46,0.003582163512142929
1,12,18,34,47,0.0019178794724055784
3,7,15,19,47,0.00028386248681729986
3,15,30,41,47,4.591839495038892e-05
1,32,36,37,38,2.856924730043733e-05
6,12,17,20,29,2.837657689184671e-05
7,17,26,27,28,2.6259685050927176e-05
4,17,23,28,44,1.8606576663104507e-05
12,13,17,18,47,8.123066436389716e-06
13,17,18,20,47,1.4765657440376811e-06
Generation: ,2,#,#,#,fitness,#,#,#,fitness
7,11,12,22,46,0.13374495037493825
7,12,20,22,33,0.13189963556714457
8,22,34,39,42,0.08021106973593255
2,7,16,24,44,0.06664186583536955
9,22,23,27,33,0.03848355122509989
7,11,12,46,50,0.016482140763937593
9,12,13,18,26,0.015250665490516816
2,9,22,27,33,0.014043888748073967
2,9,22,33,50,0.013949889130177718
7,11,12,15,46,0.010851809658679894
8,26,28,31,41,0.00907485359383279
8,20,26,28,31,0.005564408177563228
2,9,27,33,43,0.0055143594854673616
9,13,18,26,29,0.004809561713843803
15,23,26,33,39,0.004317262700560297
2,9,22,27,50,0.0018146413005454122
7,11,12,17,46,0.0006223653788860877
1,32,36,37,38,2.856924730043733e-05
32,36,37,38,45,2.2733980344890032e-05
13,17,18,20,47,1.4765657440376811e-06
Generation: ,3,#,#,#,fitness,#,#,#,fitness
7,11,12,22,46,0.13374495037493825
7,12,20,22,33,0.13189963556714457
7,11,12,16,46,0.12736639028453242
8,22,34,39,42,0.08021106973593255
7,12,19,33,46,0.07588008133387544
2,7,16,24,44,0.06664186583536955
7,11,12,25,46,0.05521257936029369
7,11,12,19,46,0.03489169350643389
12,22,34,38,42,0.03399443332927228
7,20,22,39,46,0.023660917313323152
7,11,12,46,50,0.016482140763937593
1,5,23,30,43,0.015600564191371067
9,12,13,18,26,0.015250665490516816
2,9,22,33,50,0.013949889130177718
12,19,22,37,41,0.008367989051891598
2,9,13,29,39,0.008135104926311866
9,13,18,26,29,0.004809561713843803
11,12,28,46,50,0.0031850674159951517
1,3,18,19,27,0.002570075550953735
2,3,5,48,50,0.0012235044894289857
Generation: ,4,#,#,#,fitness,#,#,#,fitness
7,11,12,22,46,0.13374495037493825
7,12,20,22,33,0.13189963556714457
7,11,12,16,46,0.12736639028453242
8,22,34,39,42,0.08021106973593255
7,11,12,38,45,0.037898360245526036
7,11,12,19,46,0.03489169350643389
7,20,22,39,46,0.023660917313323152
7,20,22,43,46,0.0217666100095779
12,21,22,42,48,0.018375038500794992
9,20,22,39,46,0.018240891401672267
7,9,14,20,34,0.008345775747536751
3,5,8,28,50,0.007987277583349205
3,5,19,27,46,0.005404931958261532
11,12,19,46,50,0.004640992829745973
6,12,41,45,50,0.0028082498935885335
1,3,18,19,27,0.002570075550953735
19,20,40,46,49,0.0017858542854127983
2,3,5,48,50,0.0012235044894289857
2,5,27,35,48,0.0006852895314461328
11,17,19,22,46,0.00018900549587800013
Generation: ,5,#,#,#,fitness,#,#,#,fitness
7,8,9,22,39,0.21737511197950588
7,12,13,25,33,0.17743168280331514
7,11,12,22,46,0.13374495037493825
7,12,20,22,33,0.13189963556714457
7,11,12,16,46,0.12736639028453242
8,22,34,39,42,0.08021106973593255
3,8,22,28,34,0.06375348277199797
2,5,7,12,46,0.03865065532037932
7,11,12,19,46,0.03489169350643389
9,20,22,39,46,0.018240891401672267
9,20,22,39,41,0.013490472706852245
1,2,5,27,49,0.011545768222256756
9,20,22,23,28,0.009813929173217618
7,12,19,46,50,0.009804629753712584
7,16,27,34,40,0.009389994817455435
7,12,16,46,47,0.006815968739723425
1,11,19,25,30,0.0054034443026621335
11,12,19,46,50,0.004640992829745973
2,5,27,35,48,0.0006852895314461328
7,22,33,36,48,0.00020532229942421532
Generation: ,6,#,#,#,fitness,#,#,#,fitness
7,8,9,22,39,0.21737511197950588
7,12,13,25,33,0.17743168280331514
7,11,12,22,46,0.13374495037493825
7,12,20,22,33,0.13189963556714457
1,11,13,44,49,0.11019081845467163
8,22,34,39,42,0.08021106973593255
7,12,15,21,22,0.03191518623042252
1,8,15,24,43,0.015060359601431622
2,11,22,35,46,0.009728742944037218
7,16,27,34,48,0.009517991223230217
7,16,27,34,40,0.009389994817455435
1,11,19,25,30,0.0054034443026621335
22,31,34,43,47,0.00526553324509272
9,11,19,25,37,0.004246006985485418
12,13,15,25,30,0.002317526879227754
7,22,33,36,48,0.00020532229942421532
5,22,33,36,48,0.00016145425848862
1,17,20,30,33,8.557367967118072e-05
16,17,27,34,40,4.7161326054235414e-05
4,20,30,33,36,3.2927513119659146e-06
Generation: ,7,#,#,#,fitness,#,#,#,fitness
7,8,9,22,39,0.21737511197950588
7,12,13,25,33,0.17743168280331514
1,7,21,22,39,0.15245722691610444
7,11,12,22,46,0.13374495037493825
7,12,20,22,33,0.13189963556714457
7,12,13,24,46,0.12218949454218161
8,22,34,39,42,0.08021106973593255
3,8,34,39,42,0.051788293788924925
7,11,12,13,19,0.05155958880313911
7,12,15,21,22,0.03191518623042252
1,19,25,30,34,0.008829695503701529
6,7,18,25,34,0.005593834607409556
1,11,19,25,30,0.0054034443026621335
9,11,19,25,37,0.004246006985485418
9,11,19,30,41,0.0030520974266003637
4,9,19,28,37,0.00033054980622732467
3,10,33,40,43,0.00031911236610935933
12,21,22,36,42,0.0002770430477404616
11,19,28,36,44,2.33472386660288e-05
3,6,28,29,36,8.638985644706445e-06
Generation: ,8,#,#,#,fitness,#,#,#,fitness
7,8,9,22,39,0.21737511197950588
7,12,22,44,46,0.19001033397662384
7,12,13,25,33,0.17743168280331514
1,7,21,22,39,0.15245722691610444
7,11,12,22,46,0.13374495037493825
3,8,34,39,42,0.051788293788924925
7,11,12,13,19,0.05155958880313911
2,12,21,34,48,0.00672271288712365
9,14,20,24,25,0.00378558860307421
11,13,19,23,40,0.0035852448329690757
1,11,20,27,43,0.0028958626183817203
1,17,21,22,34,0.0012856487105355654
13,37,42,46,48,0.0011118804139370658
8,14,24,27,37,0.0010032591725170764
3,10,33,40,43,0.00031911236610935933
8,10,25,30,40,6.244152919392541e-05
11,19,28,36,44,2.33472386660288e-05
8,18,26,36,50,7.972882432391094e-06
3,28,36,44,47,3.092152553411245e-06
2,7,10,35,36,1.167742631513703e-06
Generation: ,9,#,#,#,fitness,#,#,#,fitness
7,8,22,24,39,0.22202584113157245
7,8,9,22,39,0.21737511197950588
7,12,22,44,46,0.19001033397662384
7,12,13,25,33,0.17743168280331514
1,7,21,22,39,0.15245722691610444
2,12,21,34,48,0.00672271288712365
7,14,20,44,46,0.003775463068052052
11,13,19,23,40,0.0035852448329690757
2,13,19,22,40,0.0029833484556354654
12,13,14,25,37,0.0028920353609788846
2,12,21,41,48,0.0025784822285763896
7,30,38,45,48,0.0016840133263192612
13,37,42,46,48,0.0011118804139370658
12,13,17,25,33,0.0008911520834370827
13,19,28,38,40,0.0004826388978955897
11,13,36,44,49,0.00025063437259906056
19,42,44,47,50,0.00015301474584253076
4,15,26,30,39,0.00010633657743369632
9,11,25,36,42,8.060568559605603e-05
11,19,28,36,44,2.33472386660288e-05
Generation: ,10,#,#,#,fitness,#,#,#,fitness
7,12,22,24,39,0.25551344882627625
7,8,22,24,39,0.22202584113157245
7,8,9,22,39,0.21737511197950588
7,12,22,44,46,0.19001033397662384
7,12,13,25,33,0.17743168280331514
12,13,25,30,33,0.027241613100514206
7,22,44,46,48,0.02603037205873812
3,5,14,22,39,0.020963357090430207
2,13,19,22,34,0.017061398503135577
7,8,19,27,39,0.009850209485742757
2,13,19,22,40,0.0029833484556354654
12,13,14,25,37,0.0028920353609788846
1,13,37,46,48,0.002747398667323538
