Generation: ,0,#,#,#,fitness
6,14,31,33,46,0.004316283230065754
20,32,34,41,48,0.003607491758250864
4,7,25,33,47,0.0006437633831973081
4,10,22,32,44,0.0004626448717009636
4,11,22,27,47,9.6020809358849e-05
4,11,23,27,47,4.577189629151483e-05
Generation: ,35,#,#,#,fitness
7,16,22,32,33,0.7198908921127477
1,12,16,22,33,0.6772793169439901
7,16,22,31,33,0.670950304055175
7,12,22,31,33,0.6532526480523586
1,7,12,16,33,0.6275021086173374
1,7,16,22,31,0.5923150148653646
12,16,22,23,33,0.3834477147827468
7,18,23,24,31,0.03928538449807458
6,12,22,31,46,0.03838708819250185
16,22,23,25,38,0.028136977573980548
4,22,31,33,40,0.007501507423165122
14,18,23,24,31,0.004634937190232211
6,14,31,33,46,0.004316283230065754
6,14,22,26,33,0.003993976406411065
7,11,23,31,47,0.003624436843282079
12,16,31,33,36,0.0012858836472900254
14,18,23,25,38,0.0004938806713315423
4,11,23,27,47,4.577189629151483e-05
7,14,36,46,50,8.485333531530801e-06
1,9,17,36,39,2.185033344920784e-06
Generation: ,36,#,#,#,fitness
7,16,22,32,33,0.7198908921127477
1,12,16,22,33,0.6772793169439901
7,16,22,31,33,0.670950304055175
7,12,22,31,33,0.6532526480523586
1,16,22,31,33,0.6097308649734392
16,22,23,24,33,0.30171259766070363
1,16,31,32,35,0.20566932804594382
1,7,16,33,41,0.18602384640153027
7,8,11,23,31,0.12442244837294573
1,12,22,27,33,0.08823547254688935
7,12,18,24,31,0.07641273362047021
6,22,32,33,46,0.04236683665109308
7,18,23,24,31,0.03928538449807458
6,12,22,31,46,0.03838708819250185
7,16,31,32,47,0.014786736294195905
7,14,18,24,31,0.009008607942358028
14,18,23,24,31,0.004634937190232211
1,4,12,22,47,0.0013776817679793838
17,21,31,32,39,0.00067987186681668
4,11,23,27,47,4.577189629151483e-05
Generation: ,37,#,#,#,fitness
7,12,16,22,33,0.7452808931587327
7,16,22,32,33,0.7198908921127477
1,12,16,22,33,0.6772793169439901
7,16,22,31,33,0.670950304055175
1,7,12,22,33,0.6589276667864151
7,12,22,31,33,0.6532526480523586
16,22,31,32,33,0.6485716196405104
7,22,33,44,46,0.19545274050045894
12,22,33,42,46,0.10697132011655133
6,7,16,22,31,0.09828814303317882
1,12,22,27,33,0.08823547254688935
16,19,31,33,46,0.07021472910919008
6,12,22,31,46,0.03838708819250185
27,31,32,33,39,0.03606465811554725
7,16,27,32,41,0.02573999249871061
7,12,16,32,47,0.01642487076261125
7,16,31,32,47,0.014786736294195905
6,7,22,32,47,0.0025989614231767518
6,22,39,44,47,0.0008329383774441537
17,21,31,32,39,0.00067987186681668
Generation: ,38,#,#,#,fitness
7,12,16,22,33,0.7452808931587327
7,16,22,32,33,0.7198908921127477
1,12,16,22,33,0.6772793169439901
7,16,22,31,33,0.670950304055175
7,12,16,32,33,0.6674749176942362
1,7,12,16,33,0.6275021086173374
7,16,22,33,46,0.29873926483620095
12,16,33,39,44,0.21391832520905277
16,22,33,44,46,0.20089625197645578
7,22,33,44,46,0.19545274050045894
7,16,22,27,32,0.0936454571447645
16,19,31,33,46,0.07021472910919008
2,7,12,22,39,0.06092618491172322
6,7,16,22,39,0.050258667239717794
7,16,27,32,41,0.02573999249871061
19,22,26,31,46,0.022191811462810584
6,16,39,44,46,0.012561198721554702
12,20,31,42,47,0.0009963994221760869
6,22,39,44,47,0.0008329383774441537
4,12,17,27,35,1.4458524175550566e-05
Generation: ,39,#,#,#,fitness
7,12,16,22,33,0.7452808931587327
7,16,22,32,33,0.7198908921127477
1,12,16,22,33,0.6772793169439901
7,16,22,31,33,0.670950304055175
7,12,16,32,33,0.6674749176942362
7,16,22,31,32,0.6300463542145877
7,12,16,31,33,0.6220977427035022
7,22,32,33,39,0.32265448652146567
7,22,32,33,35,0.271542888156514
1,6,7,12,16,0.09192337589332142
2,7,12,22,39,0.06092618491172322
6,7,16,22,39,0.050258667239717794
6,32,33,39,44,0.030315227039175507
7,16,27,32,41,0.02573999249871061
11,12,33,47,49,0.00793772824180418
16,33,39,44,47,0.005414764129591066
7,22,37,39,47,0.0011681057244102386
6,22,39,44,47,0.0008329383774441537
4,15,24,28,32,0.0007137289250233776
2,16,26,39,47,0.00045503038531226494
Generation: ,40,#,#,#,fitness
7,12,16,22,33,0.7452808931587327
7,16,22,32,33,0.7198908921127477
1,12,16,22,33,0.6772793169439901
7,16,22,31,33,0.670950304055175
7,12,16,32,33,0.6674749176942362
1,7,12,22,33,0.6589276667864151
1,16,22,32,33,0.654205972754594
7,22,31,32,33,0.6309978370547965
7,12,22,33,35,0.28111999809061766
7,22,32,33,35,0.271542888156514
12,16,22,32,35,0.27133383943600786
6,7,22,32,33,0.10561675565656661
1,7,30,33,49,0.09229807819490571
6,7,16,33,44,0.06997166513039588
7,15,16,31,33,0.05443962534382541
12,22,32,39,48,0.0430028475857982
6,32,33,39,44,0.030315227039175507
6,7,22,35,44,0.027673312576669662
6,22,39,44,47,0.0008329383774441537
1,15,17,20,43,2.0095130699469568e-05
Generation: ,41,#,#,#,fitness
7,12,16,22,33,0.7452808931587327
7,16,22,32,33,0.7198908921127477
1,12,16,22,33,0.6772793169439901
1,7,16,22,33,0.6767790680969075
7,16,22,31,33,0.670950304055175
1,16,22,33,49,0.6669199410849713
1,7,12,22,33,0.6589276667864151
1,16,22,32,33,0.654205972754594
1,7,12,22,32,0.6187566674323551
1,12,16,31,33,0.5653357520878893
7,22,32,33,35,0.271542888156514
1,22,32,33,42,0.23408234378702697
1,22,28,32,33,0.122995563033223
12,16,28,31,33,0.1202163771216147
7,33,35,39,44,0.08063040636990061
6,7,22,32,35,0.03977857386673923
9,22,33,44,47,0.009515146448840956
1,12,17,22,33,0.00330946961564904
6,22,39,44,47,0.0008329383774441537
17,20,32,33,39,0.0002731237197144421
Generation: ,42,#,#,#,fitness
7,12,16,22,33,0.7452808931587327
7,16,22,32,33,0.7198908921127477
1,12,16,22,33,0.6772793169439901
1,7,16,22,33,0.6767790680969075
1,7,12,22,33,0.6589276667864151
1,7,12,22,32,0.6187566674323551
7,22,32,33,35,0.271542888156514
1,7,32,33,35,0.22863022044758533
16,26,33,39,49,0.0970513916517371
4,12,22,32,33,0.059552728126762114
1,22,30,33,35,0.039194066125462834
3,16,29,30,34,0.01750672647669388
7,10,12,22,32,0.00810298366644012
12,16,17,22,33,0.0037431794039877375
7,16,17,22,33,0.0037404146345131318
7,17,22,32,33,0.0035176875691106404
1,12,17,22,33,0.00330946961564904
1,7,12,16,17,0.0030616138005799174
7,16,17,33,35,0.001343596760385939
24,41,44,47,50,0.0003451709952575906
Generation: ,43,#,#,#,fitness
7,12,16,22,33,0.7452808931587327
7,16,22,32,33,0.7198908921127477
1,12,16,22,33,0.6772793169439901
1,7,16,22,33,0.6767790680969075
1,7,12,16,33,0.6275021086173374
7,8,12,16,33,0.6004516172200146
22,31,32,33,45,0.45630200613940525
16,22,24,33,44,0.39435450274008105
1,7,22,23,33,0.33876849472100057
3,22,32,34,42,0.13487767115534652
16,22,24,42,50,0.02786730114045942
7,10,12,22,32,0.00810298366644012
12,16,17,22,33,0.0037431794039877375
1,12,17,22,33,0.00330946961564904
1,7,12,17,33,0.003066237385773469
7,16,17,33,35,0.001343596760385939
1,16,17,33,35,0.001221003120401389
12,17,33,34,35,0.0010118462342834915
24,41,44,47,50,0.0003451709952575906
5,10,12,17,42,1.1280880951757723e-05
Generation: ,44,#,#,#,fitness
7,12,16,22,33,0.7452808931587327
7,16,22,32,33,0.7198908921127477
1,12,16,22,33,0.6772793169439901
1,7,16,22,33,0.6767790680969075
16,22,24,33,44,0.39435450274008105
7,11,22,32,33,0.33152501846286064
1,22,24,33,42,0.19068180561024475
16,22,33,42,44,0.18418864009261532
7,12,22,33,48,0.0994063131061268
1,8,12,16,50,0.07050651603703773
16,22,24,42,50,0.02786730114045942
7,16,17,22,33,0.0037404146345131318
1,12,17,22,33,0.00330946961564904
1,7,12,17,33,0.003066237385773469
1,7,17,33,49,0.003019337525173076
2,9,29,45,50,0.0028654629899016485
5,10,12,16,42,0.0023086198795738318
6,10,23,32,33,0.0005991551038667684
12,17,22,32,50,0.0004548640037097549
5,10,12,17,42,1.1280880951757723e-05
Generation: ,45,#,#,#,fitness
7,12,16,22,33,0.7452808931587327
7,16,22,32,33,0.7198908921127477
1,12,16,22,33,0.6772793169439901
1,7,16,22,33,0.6767790680969075
1,12,24,33,42,0.17679807301347678
1,7,12,24,50,0.06211503225946133
8,24,28,33,43,0.037644416249811935
16,22,24,42,50,0.02786730114045942
1,2,25,33,43,0.021628988701076747
6,32,33,42,50,0.004786888043367729
7,10,12,23,32,0.0038625890628150145
12,16,17,22,32,0.0035149794588358488
1,7,12,17,33,0.003066237385773469
1,7,12,16,17,0.0030616138005799174
10,16,32,33,42,0.0029192492387258347
6,7,10,16,22,0.0012983230448816926
6,10,16,32,33,0.0011969697275846481
6,10,23,32,33,0.0005991551038667684
6,7,15,17,32,4.1811217472162365e-05
5,10,12,17,42,1.1280880951757723e-05
Generation: ,46,#,#,#,fitness
7,12,16,22,33,0.7452808931587327
7,16,22,32,33,0.7198908921127477
1,12,16,22,33,0.6772793169439901
1,7,16,22,33,0.6767790680969075
7,12,16,32,33,0.6674749176942362
1,7,12,16,22,0.6579340685027627
1,7,16,22,32,0.6355197723081111
1,7,12,31,33,0.5500173396038057
1,3,12,16,22,0.45849256079559036
12,16,22,33,42,0.27409695441408466
1,5,28,33,49,0.09135017941635096
1,22,28,33,42,0.04679571429647482
1,16,21,32,40,0.041203684375697804
8,24,28,33,43,0.037644416249811935
8,16,24,32,47,0.011238281502579535
7,10,12,23,32,0.0038625890628150145
10,16,32,33,42,0.0029192492387258347
12,17,29,32,33,0.0010293501614959436
5,7,10,12,17,3.067317931100409e-05
5,10,12,17,42,1.1280880951757723e-05
Generation: ,47,#,#,#,fitness
7,12,16,22,33,0.7452808931587327
7,16,22,32,33,0.7198908921127477
1,12,16,22,33,0.6772793169439901
1,7,16,22,33,0.6767790680969075
1,7,12,16,33,0.6275021086173374
1,3,16,22,33,0.4716250197086448
1,3,12,16,22,0.45849256079559036
1,3,22,33,49,0.45216146907902216
12,16,22,33,42,0.27409695441408466
7,12,22,28,49,0.13413319657187442
7,12,16,28,49,0.12773612025569642
1,12,16,22,28,0.12714151598840245
1,5,28,33,49,0.09135017941635096
1,2,3,9,33,0.061535683373853414
16,22,28,33,42,0.05292834631905404
7,12,16,28,42,0.04767285470220744
1,22,28,33,42,0.04679571429647482
1,7,16,28,29,0.0371493712975831
16,22,28,38,42,0.008723027561184841
7,10,12,22,33,0.008629046606466717
Generation: ,48,#,#,#,fitness
7,12,16,22,33,0.7452808931587327
7,16,22,32,33,0.7198908921127477
1,12,16,22,33,0.6772793169439901
1,7,16,22,33,0.6767790680969075
1,16,22,32,33,0.654205972754594
1,12,16,32,33,0.6065725828783799
7,12,16,28,33,0.13343580315865577
16,22,32,33,38,0.12213244077403249
1,16,28,32,33,0.11712966239576819
1,7,16,33,38,0.10637967321041736
16,22,28,33,42,0.05292834631905404
1,22,28,33,46,0.05104051805798504
22,28,32,33,42,0.04977667026060976
7,12,16,28,42,0.04767285470220744
7,16,28,32,42,0.04604875049953021
1,7,16,28,29,0.0371493712975831
16,22,28,33,38,0.024415659516775143
16,22,23,35,40,0.019518468896385983
16,22,28,38,42,0.008723027561184841
16,28,32,38,42,0.007812359282108055
Generation: ,49,#,#,#,fitness
7,12,16,22,33,0.7452808931587327
7,16,22,32,33,0.7198908921127477
1,12,16,22,33,0.6772793169439901
1,7,16,22,33,0.6767790680969075
1,7,16,33,35,0.24310624683201207
12,16,26,32,33,0.20680563322530618
7,12,16,22,38,0.12282843171897288
1,16,28,32,33,0.11712966239576819
1,7,28,32,33,0.11395590153583075
1,12,22,33,38,0.11178977970117064
1,2,7,16,32,0.11055409881738866
1,7,16,33,38,0.10637967321041736
7,9,12,33,37,0.07365407733181611
1,22,28,33,42,0.04679571429647482
7,16,28,32,42,0.04604875049953021
1,16,33,38,42,0.03912396615316252
5,16,28,32,42,0.036210226006032534
9,15,16,21,23,0.012046325140559769
16,22,28,38,42,0.008723027561184841
8,13,18,37,40,0.0010671507736203217
Generation: ,0,#,#,#,fitness,#,#,#,fitness
3,7,23,25,31,0.09385805999125324
16,18,21,32,45,0.040011337168244364
26,31,32,38,45,0.021587685776244862
3,26,27,33,34,0.015012532153063815
12,23,35,41,42,0.014203598729060914
2,7,8,9,30,0.012602483865552823
8,15,35,46,49,0.007610984504202997
9,12,23,42,47,0.002411510588560675
40,44,45,46,48,0.0023588284739284775
3,28,29,37,41,0.0011693454662400498
30,35,42,46,48,0.0007851197843342351
4,16,38,43,50,0.000544651510077589
3,12,17,29,39,0.0003320940772150046
6,9,10,11,13,0.0002531482111574893
3,20,27,40,48,0.0002052618229782243
20,27,38,39,48,0.00017020786272495914
11,17,26,29,33,0.00015605646616638318
18,33,41,47,50,0.00011075069367334788
10,14,31,40,49,0.00010994585274689972
3,10,12,23,36,5.755776024995305e-06
Generation: ,1,#,#,#,fitness,#,#,#,fitness
3,7,23,25,31,0.09385805999125324
16,18,21,32,45,0.040011337168244364
7,23,25,26,34,0.035827174091349646
3,7,26,32,38,0.023090866844861425
7,26,30,31,34,0.02161752809960821
26,31,32,38,45,0.021587685776244862
9,14,26,32,33,0.01828684249071281
3,26,27,33,34,0.015012532153063815
22,25,26,27,33,0.01339415052133381
8,15,35,46,49,0.007610984504202997
3,18,26,34,46,0.007210588130355066
40,44,45,46,48,0.0023588284739284775
27,30,33,48,49,0.0018645513781001967
16,27,38,45,48,0.0015096609384959874
26,35,40,48,49,0.001431380627070975
3,5,20,40,48,0.0012053581084100174
14,18,21,29,41,0.000615156579238871
26,37,40,41,46,0.00046250351496033166
3,20,27,40,48,0.0002052618229782243
20,27,38,39,48,0.00017020786272495914
Generation: ,2,#,#,#,fitness,#,#,#,fitness
3,7,23,25,31,0.09385805999125324
7,21,23,24,39,0.06297119259313136
8,13,16,27,33,0.047625901415392254
7,19,22,23,25,0.04543392903871455
7,23,32,34,38,0.04256021547739511
16,18,21,32,45,0.040011337168244364
7,23,25,26,34,0.035827174091349646
3,7,19,23,25,0.02933442569446316
3,7,26,32,38,0.023090866844861425
22,23,27,42,49,0.01757463165112844
22,25,26,27,33,0.01339415052133381
18,24,26,32,46,0.010182204052769735
8,26,27,33,42,0.008907260692674404
8,15,35,46,49,0.007610984504202997
3,18,26,34,46,0.007210588130355066
1,3,6,15,49,0.0053743890396085355
7,25,34,45,47,0.004116953195522363
16,27,38,45,48,0.0015096609384959874
1,18,19,26,27,0.001142676736808516
6,25,27,38,45,0.0007198380155111512
Generation: ,3,#,#,#,fitness,#,#,#,fitness
1,16,21,23,49,0.15978548111457488
3,7,23,25,31,0.09385805999125324
3,5,13,16,43,0.09227100773507678
7,21,23,24,39,0.06297119259313136
8,16,21,23,26,0.04807294993755907
8,13,16,27,33,0.047625901415392254
7,19,22,23,25,0.04543392903871455
16,18,21,32,45,0.040011337168244364
8,12,19,23,39,0.03787451283662862
5,7,8,25,38,0.033707971982126946
3,12,18,21,44,0.02611627547498353
1,6,7,23,25,0.02048681439665614
33,34,35,37,44,0.019252960328937488
3,6,9,26,49,0.016130423565999245
5,7,8,16,47,0.01161014167774295
3,18,26,34,46,0.007210588130355066
3,19,23,45,50,0.006332536184157397
1,3,6,15,49,0.0053743890396085355
7,25,34,45,47,0.004116953195522363
7,26,32,43,47,0.0020967117431580106
Generation: ,4,#,#,#,fitness,#,#,#,fitness
1,5,16,23,49,0.2428483702047622
16,23,24,34,49,0.20698406620860565
7,8,26,32,33,0.1748324543191886
1,16,21,23,49,0.15978548111457488
3,7,8,9,25,0.13574357413734514
3,7,23,25,31,0.09385805999125324
3,5,13,16,43,0.09227100773507678
7,21,23,24,39,0.06297119259313136
8,13,16,27,33,0.047625901415392254
5,7,8,25,38,0.033707971982126946
7,16,26,42,43,0.03236927596196224
3,7,16,25,30,0.03195404660104129
3,5,7,19,38,0.01707087962058431
5,7,8,16,47,0.01161014167774295
1,8,25,28,38,0.007527869388734485
8,25,28,31,38,0.007463035565597344
5,7,16,25,47,0.005948947420586915
7,26,32,43,47,0.0020967117431580106
13,26,27,44,47,0.00027319731975434245
1,5,21,25,36,0.00022205675649876938
Generation: ,5,#,#,#,fitness,#,#,#,fitness
1,5,16,23,49,0.2428483702047622
16,23,24,34,49,0.20698406620860565
7,8,26,32,33,0.1748324543191886
16,21,23,32,49,0.16996405173950374
1,3,5,34,44,0.16891816814955912
1,16,21,23,49,0.15978548111457488
3,5,13,16,43,0.09227100773507678
1,3,5,19,49,0.09010858155530639
1,5,16,20,49,0.08586233704695591
3,23,24,34,43,0.0603518094168583
1,5,16,21,48,0.033975182441191305
7,16,26,42,43,0.03236927596196224
5,26,31,42,46,0.021117400646942567
5,7,8,16,47,0.01161014167774295
1,16,26,43,50,0.010638623435194889
3,21,29,41,48,0.0030180912185842255
3,16,20,38,50,0.0019174225624794103
8,9,16,47,50,0.0015140055347488027
3,5,11,16,36,0.000359374353772265
1,5,21,25,36,0.00022205675649876938
Generation: ,6,#,#,#,fitness,#,#,#,fitness
1,7,8,23,49,0.2612777293005065
1,5,16,23,49,0.2428483702047622
3,7,8,16,23,0.20898146565407372
16,23,24,34,49,0.20698406620860565
7,8,26,32,33,0.1748324543191886
16,21,23,32,49,0.16996405173950374
5,7,11,21,31,0.11314381362630434
3,5,13,16,23,0.11201885067871697
3,5,13,16,43,0.09227100773507678
1,16,26,33,43,0.08233453295239299
1,7,8,32,50,0.06625915251098127
3,21,32,49,50,0.029790624378873486
1,16,41,42,43,0.028166165225554624
3,23,25,34,38,0.013670972691552753
1,16,26,43,50,0.010638623435194889
3,16,26,43,48,0.008408581350617932
1,3,26,41,50,0.00504916185544818
1,2,15,16,39,0.004614086786005529
3,21,29,41,48,0.0030180912185842255
3,16,20,38,50,0.0019174225624794103
Generation: ,7,#,#,#,fitness,#,#,#,fitness
1,7,8,23,49,0.2612777293005065
1,5,16,23,49,0.2428483702047622
3,7,8,16,23,0.20898146565407372
1,7,8,23,24,0.20877754825450998
16,23,24,34,49,0.20698406620860565
3,5,16,26,33,0.1171486224138988
1,2,8,16,32,0.09613587952549382
1,3,5,32,41,0.0931287989273874
1,7,8,32,50,0.06625915251098127
1,8,16,20,29,0.03040960588807308
1,8,23,26,50,0.01092677173285747
1,16,26,43,50,0.010638623435194889
2,21,33,41,43,0.008199076789015516
1,3,26,41,50,0.00504916185544818
3,26,29,30,45,0.004933692192766511
3,21,29,41,48,0.0030180912185842255
15,23,24,26,50,0.0009534962119324039
8,10,27,32,34,0.0006756819537249092
35,42,43,47,50,0.00013277570685556514
2,17,22,48,50,1.2103627314834619e-05
Generation: ,8,#,#,#,fitness,#,#,#,fitness
1,5,7,8,16,0.416517158290587
1,7,8,23,49,0.2612777293005065
1,5,16,23,49,0.2428483702047622
3,7,8,16,23,0.20898146565407372
1,7,8,23,24,0.20877754825450998
1,7,23,24,46,0.09630888473385221
1,7,8,32,50,0.06625915251098127
1,3,32,33,50,0.054660119623392504
1,3,23,30,33,0.03358164436982731
1,12,23,26,50,0.012574829649425258
1,8,23,26,50,0.01092677173285747
8,26,31,35,38,0.010411815720229813
4,7,21,29,33,0.00931351597923071
2,21,33,41,43,0.008199076789015516
3,26,29,30,45,0.004933692192766511
1,19,24,30,38,0.0034225535864504334
7,26,43,47,49,0.002137459654076948
5,22,26,40,47,0.0005875176710211707
4,8,10,49,50,7.515784245482244e-05
3,21,36,41,43,6.110462407426976e-05
Generation: ,9,#,#,#,fitness,#,#,#,fitness
1,7,8,16,49,0.5219709061083218
1,5,7,8,16,0.416517158290587
1,3,7,8,16,0.3691215747428246
1,7,8,23,49,0.2612777293005065
1,5,16,23,49,0.2428483702047622
3,7,8,16,23,0.20898146565407372
1,7,8,23,24,0.20877754825450998
5,7,8,31,35,0.15575718392492538
2,7,23,31,32,0.05486234679432932
3,5,7,21,41,0.05485094268646714
1,2,24,26,32,0.02624099978737177
3,18,31,41,44,0.013481568621874659
1,2,7,26,29,0.010880333496286905
8,26,31,35,38,0.010411815720229813
23,26,35,38,49,0.00673810086143905
5,22,26,40,47,0.0005875176710211707
10,41,42,43,45,0.0002595058973110815
16,25,29,36,43,8.256866524641648e-05
21,22,26,36,41,6.919008721108623e-05
3,21,36,41,43,6.110462407426976e-05
Generation: ,10,#,#,#,fitness,#,#,#,fitness
1,7,8,16,49,0.5219709061083218
5,7,8,16,49,0.45166023482227474
1,5,7,8,16,0.416517158290587
1,3,7,8,16,0.3691215747428246
1,3,5,8,16,0.2902570753852848
1,7,8,23,49,0.2612777293005065
1,5,7,16,46,0.1921389695532708
1,5,8,16,35,0.1614859418516092
5,7,8,32,42,0.15852830279838143
2,7,23,31,32,0.05486234679432932
2,7,16,29,49,0.03914027050083688
3,8,11,19,21,0.027251098791924926
16,26,31,35,42,0.02667876694377565
1,2,7,26,29,0.010880333496286905
1,8,23,27,41,0.010533080577660702
3,7,15,25,43,0.0075150497515774715
2,16,25,32,40,0.007331357390559351
1,8,16,23,47,0.006903321929283514
23,26,35,38,49,0.00673810086143905
16,25,29,36,43,8.256866524641648e-05
Generation: ,11,#,#,#,fitness,#,#,#,fitness
1,7,8,16,49,0.5219709061083218
5,7,8,16,49,0.45166023482227474
1,5,7,8,16,0.416517158290587
1,3,7,8,16,0.3691215747428246
5,8,24,33,49,0.3561848218821503
